"name","pointEstimate","ci_max","ci_min","level","ci_corr_max","ci_corr_min","w"
"Dragalong_FF_RF-Dragalong_Coupled_ZF","0.822361111111111","-1.36586414931484","2.97372297670796","0.999242424242424","-2.93704444893415","4.55092671381086"," "
"Dragalong_FF_RF-Animated_Coupled_ZF","4.49997222222222","1.84185121879103","9.29212307769147","0.999242424242424","0.400249482199682","12.7651666666667","*"
"Dragalong_FF_RF-Dragalong_FF_ZF","-0.159291666666666","-3.02284860137965","2.30122222222222","0.999242424242424","-5.37525428257407","3.77421245898129"," "
"Dragalong_FF_RF-Animated_FF_ZF","4.58455555555556","1.46561984314302","9.9171942430375","0.999242424242424","0.0174116780604586","14.0555","*"
"Animated_FF_RF-Dragalong_CF_ZF","-6.78277777777778","-14.7178690847533","-2.98820244815738","0.999242424242424","-20.2268472222222","-1.22036080351953","*"
"Animated_FF_RF-Animated_CF_ZF","-2.72768055555556","-5.91648622334571","0.174571783933505","0.999242424242424","-8.31190808296664","2.41608937960272"," "
"Animated_FF_RF-Dragalong_Coupled_ZF","-2.76651388888889","-8.93465566014502","0.661852330944506","0.999242424242424","-13.3636527777778","2.3203400327641","*"
"Animated_FF_RF-Animated_Coupled_ZF","0.911097222222222","-1.89551857860615","3.23862084675926","0.999242424242424","-5.11303610194935","4.79095157836453"," "
"Animated_FF_RF-Dragalong_FF_ZF","-3.74816666666667","-8.85608274834559","-0.539974687390822","0.999242424242424","-12.7581527777778","1.27697899629403","*"
"Animated_FF_RF-Animated_FF_ZF","0.995680555555556","-1.38750395243703","3.03707671040186","0.999242424242424","-3.57179355939806","4.36500305451964"," "
"Dragalong_CF_ZF-Animated_CF_ZF","4.05509722222222","0.313254998527295","11.8157813372296","0.999242424242424","-1.34492946986407","16.6903472222222","*"
"Dragalong_CF_ZF-Dragalong_Coupled_ZF","4.01626388888889","-0.533941828090009","8.08542319143773","0.999242424242424","-4.4432305138049","10.6486661108181"," "
"Dragalong_CF_ZF-Animated_Coupled_ZF","7.693875","4.3639229975387","12.7237324178015","0.999242424242424","2.68363869022737","17.84","*"
"Dragalong_CF_ZF-Dragalong_FF_ZF","3.03461111111111","-1.41554998032357","8.70151760048473","0.999242424242424","-4.51712812480659","14.108722555687"," "
"Dragalong_CF_ZF-Animated_FF_ZF","7.77845833333333","4.25599552010581","15.6390586601053","0.999242424242424","2.55022506773837","19.8215555555556","*"
"Animated_CF_ZF-Dragalong_Coupled_ZF","-0.0388333333333338","-5.94613569825037","3.50916053948262","0.999242424242424","-11.6139722222222","5.39914618283394","*"
"Animated_CF_ZF-Animated_Coupled_ZF","3.63877777777778","0.782090728516929","6.43791176584597","0.999242424242424","-1.47893186663273","8.38474514365014"," "
"Animated_CF_ZF-Dragalong_FF_ZF","-1.02048611111111","-6.47209350454704","1.94138114930691","0.999242424242424","-9.41006944444444","3.4011388362551","*"
"Animated_CF_ZF-Animated_FF_ZF","3.72336111111111","0.688087701739654","6.9927946521662","0.999242424242424","-1.51320415905709","9.20422940140922"," "
"Dragalong_Coupled_ZF-Animated_Coupled_ZF","3.67761111111111","1.05082759243929","9.90612115876635","0.999242424242424","-0.164521009863574","13.2194444444444","*"
"Dragalong_Coupled_ZF-Dragalong_FF_ZF","-0.981652777777777","-4.01041803819842","1.8804977615508","0.999242424242424","-6.2478826080651","4.15165965285536"," "
"Dragalong_Coupled_ZF-Animated_FF_ZF","3.76219444444445","0.351583795610847","10.5331039556818","0.999242424242424","-1.19232955420506","14.918125","*"
"Animated_Coupled_ZF-Dragalong_FF_ZF","-4.65926388888889","-10.4446752346257","-2.06286497959604","0.999242424242424","-13.6034444444444","-0.933485938051564","*"
"Animated_Coupled_ZF-Animated_FF_ZF","0.0845833333333336","-2.2054610119538","2.68532821337763","0.999242424242424","-3.89588547581736","5.65966266895993"," "
"Dragalong_FF_ZF-Animated_FF_ZF","4.74384722222222","1.43695886740393","10.4737646732458","0.999242424242424","-0.420816094586858","14.8937777777778","*"
