"participant","id","nBlock","nSubBlock","map","technique","cameraTransition","renderingOrder","training","errorCount","timeFromStart","timeFromStreet","streetCount","firstAnswerFromStart","firstAnswerFromStreet","timeout","firstErrorMeasure","meanErrorMeasure"
"18",18,0,4,52,"Goto","ZF","Coupled",false,0,17.087,6.313,1,17.087,6.313,false,0,0
"18",19,0,4,40,"Goto","ZF","Coupled",false,0,15.976,2.435,1,15.976,2.435,false,0,0
"18",20,0,5,13,"Goto","RF","RF",true,0,13.928,2.457,1,13.928,2.457,false,0,0
"18",21,0,5,50,"Goto","RF","RF",false,0,22.568,2.482,1,22.568,2.482,false,0,0
"18",22,0,5,21,"Goto","RF","RF",false,0,21.111,10.079,1,21.111,10.078,false,0,0
"18",23,0,5,6,"Goto","RF","RF",false,0,19.813,7.491,1,19.813,7.491,false,0,0
"18",24,1,0,33,"Draggo","RF","RF",true,2,86.674,60.084,2,35.609,9.019,false,0.6303241731022429,0.5048916656370912
"18",25,1,0,56,"Draggo","RF","RF",false,1,41.453,24.871,2,17.464,0.882,false,0.4027917195786028,0.4027917195786028
"18",26,1,0,35,"Draggo","RF","RF",false,0,21.384,1.579,1,21.384,1.579,false,0,0
"18",27,1,0,17,"Draggo","RF","RF",false,0,23.148,1.587,1,23.148,1.587,false,0,0
"18",28,1,1,22,"Draggo","RF","Coupled",true,0,21.388,1.714,1,21.388,1.714,false,0,0
"18",29,1,1,1,"Draggo","RF","Coupled",false,0,22.058,3.369,1,22.058,3.369,false,0,0
"18",30,1,1,42,"Draggo","RF","Coupled",false,0,19.421,3.491,1,19.421,3.491,false,0,0
"18",31,1,1,46,"Draggo","RF","Coupled",false,0,13.189,1.391,1,13.189,1.391,false,0,0
"18",32,1,2,51,"Draggo","ZF","CF",true,0,19.544,1.392,1,19.544,1.392,false,0,0
"18",33,1,2,32,"Draggo","ZF","CF",false,1,51.645,36.871,2,21.585,6.811,false,0.6087209057004505,0.6087209057004505
"18",34,1,2,15,"Draggo","ZF","CF",false,3,92.811,59.615,2,45.506,12.31,false,0.8068212627542456,0.7048561107591714
"18",35,1,2,47,"Draggo","ZF","CF",false,0,22.774,5.163,1,22.774,5.163,false,0,0
"18",36,1,3,20,"Draggo","RF","CF",true,0,11.473,1.784,1,11.473,1.784,false,0,0
"18",37,1,3,24,"Draggo","RF","CF",false,0,21.984,5.096,1,21.984,5.096,false,0,0
"18",38,1,3,2,"Draggo","RF","CF",false,0,17.158,7.038,1,17.158,7.038,false,0,0
"18",39,1,3,53,"Draggo","RF","CF",false,0,40.135,1.505,1,40.135,1.505,false,0,0
"18",40,1,4,4,"Draggo","ZF","Coupled",true,0,30.019,2.39,1,30.018,2.389,false,0,0
"18",41,1,4,55,"Draggo","ZF","Coupled",false,0,19.205,2.314,1,19.205,2.314,false,0,0
"18",42,1,4,29,"Draggo","ZF","Coupled",false,0,27.992,1.667,1,27.992,1.667,false,0,0
"18",43,1,4,25,"Draggo","ZF","Coupled",false,1,34.553,6.361,1,32.651,4.459,false,0.27441222469089116,0.27441222469089116
"18",44,1,5,8,"Draggo","ZF","RF",true,0,23.332,5.945,1,23.332,5.945,false,0,0
"18",45,1,5,7,"Draggo","ZF","RF",false,0,12.37,1.806,1,12.37,1.806,false,0,0
"18",46,1,5,41,"Draggo","ZF","RF",false,0,36.277,12.721,1,36.277,12.721,false,0,0
"18",47,1,5,11,"Draggo","ZF","RF",false,0,35.215,3.929,1,35.215,3.929,false,0,0
"19",0,0,0,12,"Goto","RF","CF",true,1,76.232,49.186,2,73.894,46.848,false,0.1975199473708596,0.1975199473708596
"19",1,0,0,27,"Goto","RF","CF",false,0,16.711,4.345,1,16.711,4.345,false,0,0
"19",2,0,0,5,"Goto","RF","CF",false,0,12.348,2.307,1,12.348,2.307,false,0,0
"19",3,0,0,10,"Goto","RF","CF",false,1,14.96,4.868,1,13.273,3.181,false,0.2353307220343856,0.2353307220343856
"19",4,0,1,58,"Goto","ZF","RF",true,0,13.357,2.124,1,13.357,2.124,false,0,0
"19",5,0,1,14,"Goto","ZF","RF",false,0,12.142,2.015,1,12.142,2.015,false,0,0
"19",6,0,1,28,"Goto","ZF","RF",false,0,13.834,2.427,1,13.834,2.427,false,0,0
"19",7,0,1,43,"Goto","ZF","RF",false,0,16.135,1.916,1,16.135,1.916,false,0,0
"19",8,0,2,31,"Goto","ZF","CF",true,0,13.047,1.815,1,13.047,1.815,false,0,0
"19",9,0,2,23,"Goto","ZF","CF",false,0,13.471,2.613,1,13.471,2.613,false,0,0
"19",10,0,2,30,"Goto","ZF","CF",false,1,22.593,7.47,1,19.943,4.82,false,0.15339233254699733,0.15339233254699733
"19",11,0,2,54,"Goto","ZF","CF",false,0,12.235,1.646,1,12.235,1.646,false,0,0
"19",12,0,3,44,"Goto","RF","RF",true,0,10.781,1.461,1,10.781,1.461,false,0,0
"19",13,0,3,3,"Goto","RF","RF",false,1,13.667,4.087,1,11.379,1.799,false,0.27320968384780975,0.27320968384780975
"19",14,0,3,26,"Goto","RF","RF",false,0,24.66,6.682,1,24.66,6.682,false,0,0
"19",15,0,3,34,"Goto","RF","RF",false,0,17.918,5.917,1,17.918,5.917,false,0,0
"19",16,0,4,9,"Goto","RF","Coupled",true,1,14.665,3.196,1,12.831,1.362,false,0.12730349411682337,0.12730349411682337
"19",17,0,4,49,"Goto","RF","Coupled",false,0,11.217,1.439,1,11.217,1.439,false,0,0
"19",18,0,4,52,"Goto","RF","Coupled",false,1,21.258,10.594,1,11.757,1.093,false,0.11144179444060925,0.11144179444060925
"19",19,0,4,40,"Goto","RF","Coupled",false,0,12.11,2.092,1,12.11,2.092,false,0,0
"19",20,0,5,13,"Goto","ZF","Coupled",true,0,12.68,3.016,1,12.68,3.016,false,0,0
"19",21,0,5,50,"Goto","ZF","Coupled",false,0,13.174,2.538,1,13.174,2.538,false,0,0
"19",22,0,5,21,"Goto","ZF","Coupled",false,0,22.164,12.401,1,22.164,12.401,false,0,0
"19",23,0,5,6,"Goto","ZF","Coupled",false,1,15.072,3.537,1,13.354,1.819,false,0.19456272206319722,0.19456272206319722
"19",24,1,0,33,"Draggo","RF","Coupled",true,2,49.348,11.463,1,41.164,3.279,false,0.2294301018585867,0.30444463001526306
"19",25,1,0,56,"Draggo","RF","Coupled",false,6,53.626,36.439,2,21.078,3.891,false,1.5888322420407917,1.0166161327008714
"19",26,1,0,35,"Draggo","RF","Coupled",false,0,7.74,1.688,1,7.74,1.688,false,0,0
"19",27,1,0,17,"Draggo","RF","Coupled",false,0,12.216,1.493,1,12.216,1.493,false,0,0
"19",28,1,1,22,"Draggo","RF","CF",true,1,16.059,9.632,1,8.941,2.514,false,0.5405023465760534,0.5405023465760534
"19",29,1,1,1,"Draggo","RF","CF",false,0,9.717,2.771,1,9.717,2.771,false,0,0
"19",30,1,1,42,"Draggo","RF","CF",false,1,9.733,4.054,1,8.02,2.341,false,0.8434329911226803,0.8434329911226803
"19",31,1,1,46,"Draggo","RF","CF",false,5,26.938,21.346,2,7.194,1.602,false,0.7989046431145873,0.7980679101461201
"19",32,1,2,51,"Draggo","RF","RF",true,0,11.598,1.706,1,11.598,1.706,false,0,0
"19",33,1,2,32,"Draggo","RF","RF",false,0,18.032,2.321,1,18.032,2.321,false,0,0
"19",34,1,2,15,"Draggo","RF","RF",false,2,38.219,25.45,2,18.745,5.976,false,0.8068212627542456,0.5763143876463703
"19",35,1,2,47,"Draggo","RF","RF",false,0,10.654,1.937,1,10.654,1.937,false,0,0
"19",36,1,3,20,"Draggo","ZF","RF",true,0,9.728,3.372,1,9.728,3.372,false,0,0
"19",37,1,3,24,"Draggo","ZF","RF",false,0,14.296,5.654,1,14.296,5.654,false,0,0
"19",38,1,3,2,"Draggo","ZF","RF",false,0,14.426,7.267,1,14.426,7.267,false,0,0
"19",39,1,3,53,"Draggo","ZF","RF",false,0,6.693,1.528,1,6.693,1.528,false,0,0
"19",40,1,4,4,"Draggo","ZF","CF",true,1,8.379,2.953,1,6.766,1.34,false,0.31996097065253903,0.31996097065253903
"19",41,1,4,55,"Draggo","ZF","CF",false,0,11.056,4.991,1,11.056,4.991,false,0,0
"19",42,1,4,29,"Draggo","ZF","CF",false,0,10.018,1.9,1,10.018,1.9,false,0,0
"19",43,1,4,25,"Draggo","ZF","CF",false,0,11.78,3.588,1,11.78,3.588,false,0,0
"19",44,1,5,8,"Draggo","ZF","Coupled",true,0,11.058,7.311,1,11.058,7.311,false,0,0
"19",45,1,5,7,"Draggo","ZF","Coupled",false,0,7.303,1.676,1,7.303,1.676,false,0,0
"19",46,1,5,41,"Draggo","ZF","Coupled",false,0,13.5,8.644,1,13.5,8.644,false,0,0
"19",47,1,5,11,"Draggo","ZF","Coupled",false,0,6.893,2.463,1,6.893,2.463,false,0,0
"2",0,0,0,12,"Draggo","ZF","RF",true,0,52.421,16.03,1,52.421,16.03,false,0,0
"2",1,0,0,27,"Draggo","ZF","RF",false,1,28.985,3.853,1,26.879,1.747,false,0.39085772380201256,0.39085772380201256
"2",2,0,0,5,"Draggo","ZF","RF",false,0,12.244,1.763,1,12.244,1.763,false,0,0
"2",3,0,0,10,"Draggo","ZF","RF",false,0,18.612,1.807,1,18.612,1.807,false,0,0
"2",4,0,1,58,"Draggo","RF","RF",true,0,12.054,1.614,1,12.054,1.614,false,0,0
"2",5,0,1,14,"Draggo","RF","RF",false,0,11.496,1.853,1,11.496,1.853,false,0,0
"2",6,0,1,28,"Draggo","RF","RF",false,4,34.509,6.77,1,29.236,1.497,false,0.3974012385710897,0.31990085762329473
"2",7,0,1,43,"Draggo","RF","RF",false,0,11.495,1.29,1,11.495,1.29,false,0,0
"2",8,0,2,31,"Draggo","RF","CF",true,0,16.552,3.588,1,16.551,3.587,false,0,0
"2",9,0,2,23,"Draggo","RF","CF",false,0,20.134,2.047,1,20.134,2.047,false,0,0
"2",10,0,2,30,"Draggo","RF","CF",false,1,28.926,9.122,1,27.103,7.299,false,0.19516957944640592,0.19516957944640592
"2",11,0,2,54,"Draggo","RF","CF",false,0,7.063,1.234,1,7.063,1.234,false,0,0
"2",12,0,3,44,"Draggo","ZF","Coupled",true,0,8.063,1.439,1,8.063,1.439,false,0,0
"2",13,0,3,3,"Draggo","ZF","Coupled",false,0,17.831,2.364,1,17.831,2.364,false,0,0
"2",14,0,3,26,"Draggo","ZF","Coupled",false,1,34.862,6.426,1,29.986,1.55,false,0.15711226561408334,0.15711226561408334
"2",15,0,3,34,"Draggo","ZF","Coupled",false,1,26.317,4.663,1,23.693,2.039,false,0.1958412042825137,0.1958412042825137
"2",16,0,4,9,"Draggo","ZF","CF",true,0,17.98,2.134,1,17.98,2.134,false,0,0
"2",17,0,4,49,"Draggo","ZF","CF",false,1,7.343,2.332,1,5.802,0.791,false,0.40516251493844807,0.40516251493844807
"2",18,0,4,52,"Draggo","ZF","CF",false,5,24.608,14.692,1,14.03,4.114,false,0.8492001217099872,0.513180661538842
"2",19,0,4,40,"Draggo","ZF","CF",false,1,10.106,3.784,1,8.272,1.95,false,0.3371631890213835,0.3371631890213835
"2",20,0,5,13,"Draggo","RF","Coupled",true,1,15.226,2.081,1,13.775,0.63,false,0.234026238829047,0.234026238829047
"2",21,0,5,50,"Draggo","RF","Coupled",false,1,11.146,4.638,1,8.486,1.978,false,1.3315778463547774,1.3315778463547774
"2",22,0,5,21,"Draggo","RF","Coupled",false,0,13.587,1.784,1,13.587,1.784,false,0,0
"2",23,0,5,6,"Draggo","RF","Coupled",false,0,16.712,1.285,1,16.712,1.285,false,0,0
"2",24,1,0,33,"Goto","RF","CF",true,6,26.816,13.92,1,14.4,1.504,false,0.9130963606738397,0.7591871444914045
"2",25,1,0,56,"Goto","RF","CF",false,0,14.125,1.432,1,14.125,1.432,false,0,0
"2",26,1,0,35,"Goto","RF","CF",false,0,13.863,2.079,1,13.863,2.079,false,0,0
"2",27,1,0,17,"Goto","RF","CF",false,0,14.597,1.741,1,14.597,1.741,false,0,0
"2",28,1,1,22,"Goto","ZF","RF",true,2,16.627,3.261,1,14.381,1.015,false,1.0074274732305362,1.0074274732305362
"2",29,1,1,1,"Goto","ZF","RF",false,0,12.676,1.61,1,12.676,1.61,false,0,0
"2",30,1,1,42,"Goto","ZF","RF",false,0,13.494,1.832,1,13.493,1.831,false,0,0
"2",31,1,1,46,"Goto","ZF","RF",false,0,11.502,1.749,1,11.502,1.749,false,0,0
"2",32,1,2,51,"Goto","RF","Coupled",true,0,11.246,1.425,1,11.245,1.424,false,0,0
"2",33,1,2,32,"Goto","RF","Coupled",false,0,16.865,1.785,1,16.865,1.785,false,0,0
"2",34,1,2,15,"Goto","RF","Coupled",false,2,33.558,7.212,1,28.086,1.74,false,0.3458075125384951,0.2649531861499356
"2",35,1,2,47,"Goto","RF","Coupled",false,0,12.55,2.167,1,12.55,2.167,false,0,0
"2",36,1,3,20,"Goto","ZF","Coupled",true,0,12.109,1.931,1,12.109,1.931,false,0,0
"2",37,1,3,24,"Goto","ZF","Coupled",false,0,14.176,2.137,1,14.176,2.137,false,0,0
"2",38,1,3,2,"Goto","ZF","Coupled",false,0,11.004,1.915,1,11.004,1.915,false,0,0
"2",39,1,3,53,"Goto","ZF","Coupled",false,1,12.156,2.502,1,10.527,0.873,false,0.3606663764609459,0.3606663764609459
"2",40,1,4,4,"Goto","RF","RF",true,0,12.052,2.315,1,12.052,2.315,false,0,0
"2",41,1,4,55,"Goto","RF","RF",false,0,12.911,2.486,1,12.911,2.486,false,0,0
"2",42,1,4,29,"Goto","RF","RF",false,0,12.343,2.276,1,12.343,2.276,false,0,0
"2",43,1,4,25,"Goto","RF","RF",false,0,12.997,2.617,1,12.997,2.617,false,0,0
"2",44,1,5,8,"Goto","ZF","CF",true,0,17.909,2.339,1,17.909,2.339,false,0,0
"2",45,1,5,7,"Goto","ZF","CF",false,0,17.298,1.644,1,17.298,1.644,false,0,0
"2",46,1,5,41,"Goto","ZF","CF",false,2,26.851,13.809,1,14.623,1.581,false,0.8250907889954092,0.5283400321039273
"2",47,1,5,11,"Goto","ZF","CF",false,0,11.662,2.106,1,11.662,2.106,false,0,0
"20",0,0,0,12,"Goto","ZF","RF",true,0,84.777,62.532,2,84.777,62.532,false,0,0
"20",1,0,0,27,"Goto","ZF","RF",false,0,19.485,7.324,1,19.485,7.324,false,0,0
"20",2,0,0,5,"Goto","ZF","RF",false,0,13.665,2.716,1,13.665,2.716,false,0,0
"20",3,0,0,10,"Goto","ZF","RF",false,0,16.67,5.962,1,16.67,5.962,false,0,0
"20",4,0,1,58,"Goto","RF","RF",true,0,20.223,4.188,1,20.223,4.188,false,0,0
"20",5,0,1,14,"Goto","RF","RF",false,0,16.277,2.84,1,16.277,2.84,false,0,0
"20",6,0,1,28,"Goto","RF","RF",false,2,23.204,7.908,1,19.434,4.138,false,0.1718623337130014,0.28463178614204554
"20",7,0,1,43,"Goto","RF","RF",false,0,21.246,5.066,1,21.246,5.066,false,0,0
"20",8,0,2,31,"Goto","RF","CF",true,1,26.209,11.973,1,24.555,10.319,false,0.22325150849352807,0.22325150849352807
"20",9,0,2,23,"Goto","RF","CF",false,0,19.824,3.791,1,19.824,3.791,false,0,0
"20",10,0,2,30,"Goto","RF","CF",false,0,27.241,7.876,1,27.241,7.876,false,0,0
"20",11,0,2,54,"Goto","RF","CF",false,0,14.511,2.317,1,14.511,2.317,false,0,0
"20",12,0,3,44,"Goto","ZF","Coupled",true,0,13.351,2.117,1,13.351,2.117,false,0,0
"20",13,0,3,3,"Goto","ZF","Coupled",false,0,28.225,9.084,1,28.225,9.084,false,0,0
"20",14,0,3,26,"Goto","ZF","Coupled",false,0,27.677,10.399,1,27.677,10.399,false,0,0
"20",15,0,3,34,"Goto","ZF","Coupled",false,0,21.361,6.954,1,21.361,6.954,false,0,0
"20",16,0,4,9,"Goto","ZF","CF",true,0,27.817,5.62,1,27.817,5.62,false,0,0
"20",17,0,4,49,"Goto","ZF","CF",false,0,13.177,2.376,1,13.177,2.376,false,0,0
"20",18,0,4,52,"Goto","ZF","CF",false,0,23.332,10.301,1,23.332,10.301,false,0,0
"20",19,0,4,40,"Goto","ZF","CF",false,0,15.476,5.41,1,15.476,5.41,false,0,0
"20",20,0,5,13,"Goto","RF","Coupled",true,0,19.13,2.25,1,19.13,2.25,false,0,0
"20",21,0,5,50,"Goto","RF","Coupled",false,0,16.334,5.734,1,16.334,5.734,false,0,0
"20",22,0,5,21,"Goto","RF","Coupled",false,0,24.796,12.148,1,24.796,12.148,false,0,0
"20",23,0,5,6,"Goto","RF","Coupled",false,0,26.37,6.046,1,26.37,6.046,false,0,0
"20",24,1,0,33,"Draggo","RF","CF",true,3,61.96,25.292,2,39.783,3.115,false,0.2294301018585867,0.2794397872963709
"20",25,1,0,56,"Draggo","RF","CF",false,0,14.84,2.984,1,14.84,2.984,false,0,0
"20",26,1,0,35,"Draggo","RF","CF",false,0,10.621,2.204,1,10.621,2.204,false,0,0
"20",27,1,0,17,"Draggo","RF","CF",false,3,28.022,19.716,2,23.639,15.333,false,0.35700026106114324,0.9227899611449675
"20",28,1,1,22,"Draggo","ZF","RF",true,0,13.97,8.119,1,13.97,8.119,false,0,0
"20",29,1,1,1,"Draggo","ZF","RF",false,0,10.165,2.89,1,10.164,2.889,false,0,0
"20",30,1,1,42,"Draggo","ZF","RF",false,0,8.097,2.29,1,8.097,2.29,false,0,0
"20",31,1,1,46,"Draggo","ZF","RF",false,0,15.954,4.973,1,15.954,4.973,false,0,0
"20",32,1,2,51,"Draggo","RF","Coupled",true,1,7.889,4.26,1,6.033,2.404,false,0.5743008169358848,0.5743008169358848
"20",33,1,2,32,"Draggo","RF","Coupled",false,1,33.241,26.125,2,12.156,5.04,false,0.388221370863267,0.388221370863267
"20",34,1,2,15,"Draggo","RF","Coupled",false,1,26.371,14.776,1,24.082,12.487,false,0.18409885976137616,0.18409885976137616
"20",35,1,2,47,"Draggo","RF","Coupled",false,0,11.625,4.327,1,11.625,4.327,false,0,0
"20",36,1,3,20,"Draggo","ZF","Coupled",true,0,11.17,2.358,1,11.17,2.358,false,0,0
"20",37,1,3,24,"Draggo","ZF","Coupled",false,0,19.698,10.167,1,19.698,10.167,false,0,0
"20",38,1,3,2,"Draggo","ZF","Coupled",false,0,21.224,14.942,1,21.224,14.942,false,0,0
"20",39,1,3,53,"Draggo","ZF","Coupled",false,0,7.255,1.817,1,7.255,1.817,false,0,0
"20",40,1,4,4,"Draggo","RF","RF",true,0,10.142,2.91,1,10.142,2.91,false,0,0
"20",41,1,4,55,"Draggo","RF","RF",false,1,14.741,8.672,1,12.931,6.862,false,0.13972567127331217,0.13972567127331217
"20",42,1,4,29,"Draggo","RF","RF",false,1,17.209,5.735,1,14.22,2.746,false,0.2318251368963248,0.2318251368963248
"20",43,1,4,25,"Draggo","RF","RF",false,0,16.079,4.363,1,16.079,4.363,false,0,0
"20",44,1,5,8,"Draggo","ZF","CF",true,1,20.983,15.851,1,15.299,10.167,false,0.38681190301114515,0.38681190301114515
"20",45,1,5,7,"Draggo","ZF","CF",false,0,8.167,1.997,1,8.167,1.997,false,0,0
"20",46,1,5,41,"Draggo","ZF","CF",false,0,22.178,14.292,1,22.178,14.292,false,0,0
"20",47,1,5,11,"Draggo","ZF","CF",false,0,13.373,4.48,1,13.373,4.48,false,0,0
"21",0,0,0,12,"Goto","RF","RF",true,3,134.421,109.919,3,78.256,53.754,false,0.46149773682389156,0.3608645727092239
"21",1,0,0,27,"Goto","RF","RF",false,0,38.46,29.61,2,38.46,29.61,false,0,0
"21",2,0,0,5,"Goto","RF","RF",false,0,36.633,23.003,2,36.633,23.003,false,0,0
"21",3,0,0,10,"Goto","RF","RF",false,1,16.204,4.891,1,14.319,3.006,false,0.37609599941732447,0.37609599941732447
"21",4,0,1,58,"Goto","ZF","Coupled",true,0,14.21,2.376,1,14.21,2.376,false,0,0
"21",5,0,1,14,"Goto","ZF","Coupled",false,0,12.711,2.166,1,12.711,2.166,false,0,0
"21",6,0,1,28,"Goto","ZF","Coupled",false,1,18.743,3.974,1,16.437,1.668,false,0.1718623337130014,0.1718623337130014
"21",7,0,1,43,"Goto","ZF","Coupled",false,0,12.111,2.109,1,12.111,2.109,false,0,0
"21",8,0,2,31,"Goto","ZF","RF",true,0,12.442,1.836,1,12.442,1.836,false,0,0
"21",9,0,2,23,"Goto","ZF","RF",false,0,13.217,1.894,1,13.217,1.894,false,0,0
"21",10,0,2,30,"Goto","ZF","RF",false,0,20.293,7.329,1,20.293,7.329,false,0,0
"21",11,0,2,54,"Goto","ZF","RF",false,0,12.044,1.356,1,12.044,1.356,false,0,0
"21",12,0,3,44,"Goto","RF","Coupled",true,0,13.644,1.563,1,13.644,1.563,false,0,0
"21",13,0,3,3,"Goto","RF","Coupled",false,0,13.143,2.447,1,13.143,2.447,false,0,0
"21",14,0,3,26,"Goto","RF","Coupled",false,1,59.095,48.922,2,18.231,8.058,false,0.3921603276305985,0.3921603276305985
"21",15,0,3,34,"Goto","RF","Coupled",false,2,20.321,9.247,1,16.782,5.708,false,0.1958412042825137,0.2890100602153608
"21",16,0,4,9,"Goto","RF","CF",true,0,20.164,4.929,1,20.164,4.929,false,0,0
"21",17,0,4,49,"Goto","RF","CF",false,0,11.846,2.546,1,11.846,2.546,false,0,0
"21",18,0,4,52,"Goto","RF","CF",false,3,25.739,11.899,1,15.94,2.1,false,0.28681276911918474,0.28916768809141197
"21",19,0,4,40,"Goto","RF","CF",false,1,16.62,7.205,1,14.804,5.389,false,0.3371631890213835,0.3371631890213835
"21",20,0,5,13,"Goto","ZF","CF",true,0,13.194,2.507,1,13.194,2.507,false,0,0
"21",21,0,5,50,"Goto","ZF","CF",false,0,43.095,32.128,2,43.095,32.128,false,0,0
"21",22,0,5,21,"Goto","ZF","CF",false,0,21.038,9.168,1,21.038,9.168,false,0,0
"21",23,0,5,6,"Goto","ZF","CF",false,0,28.13,15.576,1,28.13,15.576,false,0,0
"21",24,1,0,33,"Draggo","ZF","RF",true,2,54.439,17.926,2,51.278,14.765,false,0.2294301018585867,0.30444463001526306
"21",25,1,0,56,"Draggo","ZF","RF",false,6,44.814,27.995,2,17.829,1.01,false,0.5370378074910663,0.6862933017511378
"21",26,1,0,35,"Draggo","ZF","RF",false,0,13.641,1.778,1,13.641,1.778,false,0,0
"21",27,1,0,17,"Draggo","ZF","RF",false,0,17.743,1.563,1,17.743,1.563,false,0,0
"21",28,1,1,22,"Draggo","ZF","Coupled",true,0,23.253,9.605,1,23.253,9.605,false,0,0
"21",29,1,1,1,"Draggo","ZF","Coupled",false,2,17.366,8.839,1,15.558,7.031,false,0.214686859278163,0.214686859278163
"21",30,1,1,42,"Draggo","ZF","Coupled",false,0,9.495,1.801,1,9.495,1.801,false,0,0
"21",31,1,1,46,"Draggo","ZF","Coupled",false,0,7.787,1.733,1,7.787,1.733,false,0,0
"21",32,1,2,51,"Draggo","RF","CF",true,1,7.306,2.232,1,5.687,0.613,false,0.5743008169358848,0.5743008169358848
"21",33,1,2,32,"Draggo","RF","CF",false,0,18.701,6.147,1,18.701,6.147,false,0,0
"21",34,1,2,15,"Draggo","RF","CF",false,0,41.619,8.262,1,41.619,8.262,false,0,0
"21",35,1,2,47,"Draggo","RF","CF",false,3,37.986,25.759,2,16.546,4.319,false,0.2094703127399557,0.4452106945937592
"21",36,1,3,20,"Draggo","ZF","CF",true,0,8.61,1.796,1,8.61,1.796,false,0,0
"21",37,1,3,24,"Draggo","ZF","CF",false,2,14.46,5.285,1,11.252,2.077,false,0.18634347273278437,0.2571880650061485
"21",38,1,3,2,"Draggo","ZF","CF",false,0,18.375,11.471,1,18.374,11.47,false,0,0
"21",39,1,3,53,"Draggo","ZF","CF",false,0,8.7,3.947,1,8.7,3.947,false,0,0
"21",40,1,4,4,"Draggo","RF","Coupled",true,2,18.015,4.351,1,14.995,1.331,false,0.31996097065253903,0.4247943886476082
"21",41,1,4,55,"Draggo","RF","Coupled",false,0,10.87,2.326,1,10.87,2.326,false,0,0
"21",42,1,4,29,"Draggo","RF","Coupled",false,1,10.714,2.905,1,9.038,1.229,false,0.22951953492404814,0.22951953492404814
"21",43,1,4,25,"Draggo","RF","Coupled",false,0,13.418,1.698,1,13.418,1.698,false,0,0
"21",44,1,5,8,"Draggo","RF","RF",true,1,18.562,7.413,1,12.593,1.444,false,0.20306291824567368,0.20306291824567368
"21",45,1,5,7,"Draggo","RF","RF",false,0,6.551,1.632,1,6.551,1.632,false,0,0
"21",46,1,5,41,"Draggo","RF","RF",false,1,21.298,9.267,1,13.073,1.042,false,0.23158927521244554,0.23158927521244554
"21",47,1,5,11,"Draggo","RF","RF",false,2,30.886,5.167,1,27.566,1.847,false,0.3859656118242887,0.3060576926678733
"22",0,0,0,12,"Goto","ZF","Coupled",true,0,112.176,90.442,2,112.176,90.442,false,0,0
"22",1,0,0,27,"Goto","ZF","Coupled",false,0,19.947,8.275,1,19.947,8.275,false,0,0
"22",2,0,0,5,"Goto","ZF","Coupled",false,0,17.418,2.446,1,17.418,2.446,false,0,0
"22",3,0,0,10,"Goto","ZF","Coupled",false,0,13.327,2.83,1,13.327,2.83,false,0,0
"22",4,0,1,58,"Goto","RF","Coupled",true,0,14.999,2.81,1,14.999,2.81,false,0,0
"22",5,0,1,14,"Goto","RF","Coupled",false,0,12.211,2.524,1,12.211,2.524,false,0,0
"22",6,0,1,28,"Goto","RF","Coupled",false,2,19.75,8.077,1,13.946,2.273,false,0.1718623337130014,0.28463178614204554
"22",7,0,1,43,"Goto","RF","Coupled",false,0,12.46,2.045,1,12.46,2.045,false,0,0
"22",8,0,2,31,"Goto","RF","RF",true,0,22.07,10.005,1,22.07,10.005,false,0,0
"22",9,0,2,23,"Goto","RF","RF",false,1,17.467,6.927,1,15.093,4.553,false,0.280585813394836,0.280585813394836
"22",10,0,2,30,"Goto","RF","RF",false,0,35.644,23.867,1,35.644,23.867,false,0,0
"22",11,0,2,54,"Goto","RF","RF",false,0,13.885,1.677,1,13.884,1.676,false,0,0
"22",12,0,3,44,"Goto","ZF","CF",true,0,11.231,1.839,1,11.231,1.839,false,0,0
"22",13,0,3,3,"Goto","ZF","CF",false,0,20.916,6.688,1,20.916,6.688,false,0,0
"22",14,0,3,26,"Goto","ZF","CF",false,2,48.603,34.021,1,29.262,14.68,false,0.3921603276305985,0.4707312348491061
"22",15,0,3,34,"Goto","ZF","CF",false,2,25.009,12.677,1,19.436,7.104,false,0.1958412042825137,0.2890100602153608
"22",16,0,4,9,"Goto","ZF","RF",true,0,14.364,3.832,1,14.363,3.831,false,0,0
"22",17,0,4,49,"Goto","ZF","RF",false,0,12.978,2.263,1,12.978,2.263,false,0,0
"22",18,0,4,52,"Goto","ZF","RF",false,1,22.571,10.846,1,17.054,5.329,false,0.28681276911918474,0.28681276911918474
"22",19,0,4,40,"Goto","ZF","RF",false,0,11.918,2.467,1,11.918,2.467,false,0,0
"22",20,0,5,13,"Goto","RF","CF",true,0,13.61,2.173,1,13.61,2.173,false,0,0
"22",21,0,5,50,"Goto","RF","CF",false,0,17.722,6.628,1,17.722,6.628,false,0,0
"22",22,0,5,21,"Goto","RF","CF",false,0,23.814,13.702,1,23.814,13.702,false,0,0
"22",23,0,5,6,"Goto","RF","CF",false,1,18.113,6.248,1,15.296,3.431,false,0.21479344866720013,0.21479344866720013
"22",24,1,0,33,"Draggo","ZF","Coupled",true,1,59.79,8.694,1,56.684,5.588,false,0.259218243404525,0.259218243404525
"22",25,1,0,56,"Draggo","ZF","Coupled",false,2,18.917,9.498,1,11.798,2.379,false,0.4027917195786028,0.5115275310158385
"22",26,1,0,35,"Draggo","ZF","Coupled",false,0,9.964,3.059,1,9.964,3.059,false,0,0
